Id;Titulo;Canal;Midia;Veiculo;IdVeiculo;Programa;Avaliacao;Regiao;Estado;Cidade;NumeroCaracteres;Minutagem;Centimetragem;Valoracao;PageViews;DataCadastro;DataFonte;Abrangencia;Tier;Provedor;Url;IDV;
870087152;Comentários de leitores no portal e nas redes sociais;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;81;132641,5500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000006F8B0FB40801BC41DB6A77C7716E2EE550AE3CAAF588AE1A17B6E4A3867C8F38CD57A3C4665F7122E4BBFFB4670A88CBC5052667D643B03EFB6C4C5E35EDAEF7239AE89202F5E8A6762247ED747E1E33;
870087153;PRODUTOS DIGITAIS;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;99;162117,4500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000C4AA0F3DFFF3E84D4D8B574C7FDAD067E211EA93F73EDA6C6109997E2572386EEA823F21F3C91BB04EEF6AC75956028043A08A03E21CB05744FF4FCCBB41D4BFBF58AC3BAA2554385852EC53FC37A235;
870087154;Palmeiras leva virada e perde para o Vasco;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;Esportes                                ; ;SUDESTE;SP;SÃO PAULO; ; ;337;551854,3500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF0200000030794E89ADD2928A9C3D7F71720964CFFDF8452EB780F4E23A7BB0650E8BCA081C0AB41514029008C0E3A56EE739A8DE23907BF7C640BA92DE132EA179AB6E60CD2A7220524CB8F5E0E7B58E8ADFC3F8;
870087155;Peixoto Gomide, que matou sua filha, pode ter nome retirado de rua;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;METRÓPOLE; ;SUDESTE;SP;SÃO PAULO; ; ;657;1075870,3500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF0200000058C9B9F196FB8E2D8834346B19F2230A1F0F1028CFE81D90FC322AD02C8E194098B2C7C099D29A5121EFDA9D5F644B650209F4B75C290B65942E2AF42A62C2B0641098B98060BCF09F38F574D2E647DB;
870087156;Armand Duplantis quebra recorde mundial do salto com vara pela 15â vez;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;Esportes                                ; ;SUDESTE;SP;SÃO PAULO; ; ;784;1283839,2000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000005FEBF0AF366A3C83C97DC2144B809A5B7128B93778223B18108C2D8ADED84B64E46765CD5C40210CE51378E2DCB1D57491D247F1348315467E7722CD8CDCFEEBD5DCF68485A9D61CA6952C6AEC5099CD;
870087157;Leitor pede manutenção em asfalto de rua;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;METRÓPOLE; ;SUDESTE;SP;SÃO PAULO; ; ;77;126091,3500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000006345DD28FF8AE37EF394383F0015B2AD113005E8BDDD506A79A910B0F679741CDC9EAF8555194B6D48166500231C68C108195DF823BD2237DA6243AB33DE76962C1FCF06FC7CBD711B455626A3E3A714;
870087158;'Estou treinando no Mario Kart', ironiza Max Verstappen;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;Esportes                                ; ;SUDESTE;SP;SÃO PAULO; ; ;523;856438,6500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000C908F6574E476767A5A4D8037CFAC65637178EE64ABB234265D16C0613D929458C144A9C95095A7651B9B88C8121DCA7D2869CDBE28848C48F83D421B72C6231CA91FA0545DA387FA3E025C58E65A1AD;
870087159;FALECIMENTOS;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;METRÓPOLE; ;SUDESTE;SP;SÃO PAULO; ; ;154;252182,7000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000004D14BBA07908EB62CD9CA21D77D1FE0FA8C6C2FEB3EBF7ACB35550A123CB66456149C2CD70D6196D67A177528D98B7B3F4A655FF723C36E602A925210DF2BB1B490A31EECB5192C4DEF0BAABC206C38D;
870087160;Futebol Forte União (FFU) contra a parede;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;Esportes                                ; ;SUDESTE;SP;SÃO PAULO; ; ;415;679583,2500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000006A488E46A0CCF4265020A183150ADB9318897C6E69EA2F3CE648A12D497C8BCEE2D35EB476EFA3A0EF6713AD12FA31B4F2706F8E827F165A5FBBBCED1A64AE6AB22354199127173B4B1C4FA4164ABD83;
870087161;Nike revela camisa azul com logo de Michael Jordan;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;Esportes                                ; ;SUDESTE;SP;SÃO PAULO; ; ;364;596068,2000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000007466DA0CFF7E72E5FB6623D579D127A1D447592F07CE22D1C930C7C6BD07AC4B5254D057C7B8E21A506FFECCC601A90978208336DD9AFBE75D14381F7CCF82086050CC3A4F77E3225A684EF9FE20F574;
870087162;Biruta de aeroporto;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;440;720522,0000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000D751D6CD24FD799C054024DE160A821A75B7BE889069EBA1880D5BF3DCA6130F223C2EC9C4F85E5846ADDA47CBE8FA8BE0D214D019907F70613322C5838D8F390C77C020B17F67318EFC07C4C6BD5874;
870087163;CPI do INSS barra convocação de amiga de Lulinha;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;129;211243,9500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000979B28329A76FA0F733EF9D1CD920EFAD83DDC3FB8944580821EF2706DD122F2611E85704E1B26FBF80594F82C3DF2B9C61A0A262E4769A3F58C19F84B50C2B3248773230E37B8AFF9D943827FC947D3;
870087164;Sinagoga em Michigan é alvo de atentado;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;INTERNACIONAL; ;SUDESTE;SP;SÃO PAULO; ; ;337;551854,3500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000AE274FB5E06525F901FEF768DB825A64A0F9CAFEAFFEB111E9A63C40B0322E057F7DCE3CD53770ACAABEFE50928D275400DD74E5E0E7312E8E5764DEDB7502F7FCDE1A4F34106044AE44EE2C73FBFBC7;
870087165;Avião americano de reabastecimento cai no Iraque com 6 a bordo;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;INTERNACIONAL; ;SUDESTE;SP;SÃO PAULO; ; ;63;103165,6500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000003C8ECE79FF6BA35F2C993A8DC1D712D3164FBB03641AE3DF8C14959C89E868470B0374CAF2DB3F4B9E17DEC7C8D06C6CCDBC8193CB374AF512BA0CEF42DE4A213E80A61DFB532D235D4B5CA1C2C42A2D;
870087166;Voto de Nunes Marques será chave em julgamento de Vorcaro, que começa hoje;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;1140;1866807,0000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000940874B62D0783EEEBE68A39EAA82FB68CC024F0A946221ADD7CDB85D16D545BD5EE6A083FD2DA6A930E9BD24045D126CDDD98C6FFF0245BA5FE98BC820A9639C73AD1B1796F00D714B34C5A29BD3251;
870087167;Blogueiro que fez publicações sobre carro usado por Dino é alvo da PF;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;604;989080,2000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000007C3F7F99E2D3FE894526C1645573D88A7BA427D9A56371D769B006454D5CD52FBA833F4020696B59FAC1DCE69585F7BEEE8E56E124995F743B10BF7845DE6D129D84E80292D3753628C2529C1ECB8245;
870087168;Confiança no STF cai sete pontos em meio a crise;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;160;262008,0000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF0200000032D9946C5FFEF4D1E733F5194C2EA5E0C0BA93D6301CE63636239CF7F6061DF843E566DD2BDB84DD10A478578B904D888B0E42FA825420D7B4A0ED100D16318DC43C2DC646B1C2FB3BBF4DC89E44D77F;
870087169;Em primeira mensagem, novo líder supremo do Irã pede mais ataques;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;INTERNACIONAL; ;SUDESTE;SP;SÃO PAULO; ; ;859;1406655,4500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000007FD3EC18E64EEA8C24B1305BD1CFDCAEE7EC9B8D53D3C926785B42382DD576794E2C15711C3ED77CD0129F2F96F9DB9644838F46340F37855FBA041EDA16E82CF3A51739CBC501EB289DE0C15560E063;
870087170;Moraes veta visita de assessor de Trump a Bolsonaro  Itamaraty viu 'ingerência';Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;462;756548,1000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF0200000078C3129BB9E10987EC58A5B79B5C04F41E2D91CB22C85EC1EB4188C1EABF2838A56D8B1FCB49F10BB19F75ADA58C76A7B16543AE4069E5C97DFD854D04842ACEE1CBC26A89BF8116E4FBB1FE966B45CE;
870087171;Defensoria cobra de Lula escolha de novo chefe;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;129;211243,9500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000975D551210F14E032E83D0A767152FA7CF987A8568CE537B7856065F2A9DD629A45F2C0675CC895F519DC565564D1631BA7F42A2D7DD120A38DD9B859442B0353C7534D1A6249C905CB805F06056B84F;
870087172;Simone Tebet anuncia que vai disputar o Senado por SP;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;351;574780,0500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000C20E773F6D39B9D6AF61D8C96307F48E363CE5CE6175C39C9B8FC20CEC32657EB8AFD878DF25CCFE5830C7BC1D0576960802990CD42401C93610AF0DAA0A84EE320C4692F6C279DBF23454DC4640E8C8;
870087173;MPF publica recomendações que vedam até 'likes' em publicações político-partidárias;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;73;119541,1500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF0200000060F2CD7EC0B7E9148AB2B2DD6A6F73E6CFEDEC28CFDCCF335EF1D1DACDDE6908DFDC587B71F518B06EA3C26D061C290F26E8F9E26C04FB1C57A64EE6C749659B7BD44457D85E81B29FEF6AA578AB6742;
870087174;Flávio vai a evento conservador nos EUA  é a 3viagem ao país desde que se lançou pré-candidato;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;68;111353,4000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF020000003F5AC0E125E135D6A0DAA371380EC273FD4A37165880D7FDC43F45D457D4D09C8621A1AACE6539EB93B4D0FE1408F4A3EF23B7DED9CE07599447CFAF20A7C0A87C22C38F0D88724B4173726591AD858C;
870087175;Procuradoria pede a transferência das joias sauditas dadas a Bolsonaro para a Receita;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;65;106440,7500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF0200000038238A7CE58787C3CC6C651E58F0955B870BF3724FB126E505E770439CCAE07BB4B2DFBBBB2415F2400B861E1D45E860367C9FA8F5BAF0F40382F690691D075AC48DD1CE7E214DA732BDDF83610D4A92;
870087176;Por que Vorcaro deveria continuar preso?;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;440;720522,0000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000235E339BD066F9C1ABFEF8F6AAC02E6EEC135371B4C3196FE0625FA0F8FF31E8BB862AAC84332253B0A1CC64BD5623E64EE2EEE3C5925D1538C5369203609E5DF795F342E69F37A6960A8987BE9F2CA4;
870087177;Erika Hilton é a lã mulher trans a presidir comissão;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;POLITICA; ;SUDESTE;SP;SÃO PAULO; ; ;129;211243,9500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000491F16851790B269596A782ED1B0627AEF641DB0580ADC214B879CC72330D21FE1F99A27E48A33D645D0B00E9AC85A1B5E56477AF2F8F99C09125A0BFB6A5BC393273A4172316F842666A2F4DF5F1C09;
870087178;Para onde vai o caso Master;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;8;13100,4000; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000E045094294D32EADC1829215420489C4D08780B002A79D766D3326E97EA46EC3FE86CAA81FD24737DBCADEB14E0165AC0AF8B38EB43B9D35A941866069E243078182E6324FBE03E8FA06C30D7E9B671D;
870087179;Por que Vorcaro deveria continuar preso?;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;11;18013,0500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000E93FD0BEE1C352EAEC763A20392FB3DEF5D9B13CFEC58743A9A30E8935950E60B0DE625D74A5F17070AD15723E0B0FCCF09A496349002150ABB05E4D3EF7569055ECDC3E97234494EB8E1257FB11BF88;
870087180;Cabaret Brasil: Vorcaro não surgiu do nada;Impressos;Impresso;O ESTADO DE S.PAULO/SÃO PAULO;675;ESPAÇO ABERTO; ;SUDESTE;SP;SÃO PAULO; ; ;11;18013,0500; ;13/03/2026 03:20:00;13/03/2026 03:00:00;Escopo IDM; ;209; ;https://visualizacao.boxnet.com.br/?t=00DDC949574BA14ABD49C962CBECD7EF02000000C4F1A3CEC37F4F75D7954B59D4AA2A280AA16F8713E3C056D22D4A8A3D179A1A52A1E8DA84F8469156C766588775469624C16D93150D7713BE8A98BC7C62931758FDC87301C536A550737D52F387D75D;
